state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY,area_code_area_code_415,area_code_area_code_510,international_plan_yes,voice_mail_plan_yes,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.06107885795681346,2.191171203193929,0.5954736326537091,-1.9852686709616587,0.5955186824076667,1.0635773994103863,0.1947789583165736,1.0647161792815545,0.12293440535676722,-1.352815345658267,0.12440377049849387,0.18526748850105954,0.21489444461266707,0.1859484608753476,0.3135784042807105
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0865239645522573,-0.5821552891354582,-1.4929934333341317,-1.3283829461647072,-1.4926158394969478,0.6779992241513676,-0.6159203695997961,0.6772452455311502,0.1424107053182323,-1.0482224852936561,0.14171588467962848,0.8697200102257896,-0.6037510586736832,0.8664918053061121,0.3135784042807105
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2111764718153788,0.22064974811778548,1.3206101161499306,1.4507489664377797,1.3202177921463192,1.6921501538691,-0.6159203695997961,1.6931751328035516,1.1960785332334931,-0.03291295074495342,1.1977548497288153,0.7616485594271484,-1.4223965619600334,0.7597399081405019,-0.4528046611711277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03563375136136962,-0.5821552891354582,1.102329235913823,-1.4294422884411613,1.1025904318644417,-0.8924285521640124,-0.10923328965206504,-0.8915395106290229,-0.2568534438918017,0.47474181652939795,-0.2564627414864584,0.5094818408969843,2.2615082028285425,0.5062041523721778,-0.4528046611711277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47326838054750725,-0.5821552891354582,-1.3746038033755648,-0.01461149657080434,-1.375097064944734,0.4229553269748286,-0.00789587366251883,0.4220814598906397,0.21836827516794619,-0.18520938092725883,0.21962039849473233,-0.6793041178880724,-0.6037510586736832,-0.6814107035952348,0.3135784042807105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.26463971072036424,1.607312994282479,0.1811099277987261,0.1875071879821038,0.1809385610706906,1.14591440558549,0.44812249829043915,1.1450455192054187,-0.461354593487185,-0.5405677180193048,-0.45988008311478573,0.29333893929970134,-1.4223965619600334,0.29270035804095784,-0.4528046611711277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6463163096520219,-0.5821552891354582,-0.5717741252190344,-0.06514116770903138,-0.5720521055046057,2.037563935871971,-0.8692639095736616,2.0381187689472036,-0.8314042927550214,0.22091443289222226,-0.8320905380091715,-0.751351751753834,0.21489444461266707,-0.7481306393237416,-1.2191877266229658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8040547662882772,-0.5821552891354582,-0.7623074359336024,2.2086940335111853,-0.7624760457512486,1.903013218463876,-0.565251661605023,1.9034489931924898,-0.9326810525546395,1.3377549208957953,-0.931635194550693,0.5455056578298647,-0.19442830703050804,0.5462361138092819,0.3135784042807105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.11196907114770115,1.0964370614849603,0.029423214414312174,-0.6209675502295288,0.029687545674785272,-1.0571025645142182,-0.565251661605023,-1.056923445766391,2.8983071498655404,0.4239763398019628,2.8986700680252517,0.4014103900983432,1.0335399478990173,0.3994522552065675,-0.4528046611711277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.529254197714866,1.607312994282479,0.029423214414312174,-0.26725985226193955,0.029687545674785272,0.6539005881976786,0.49879120628521223,0.6536189690829545,0.9136721837922497,0.5255072932568331,0.9121049657401008,-0.6432803009551921,-1.0130738103168582,-0.6413787421581313,-1.2191877266229658
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.21881731459306883,1.534330718168548,-1.3006102846514607,-0.5199082079530747,-1.3011037624488957,1.2744404640051625,-0.10923328965206504,1.2749900396704927,0.45403150470167347,1.4392858743506656,0.45333393994004384,-0.42713739935790906,0.6242171962558422,-0.42787494782691077,3.379110666088063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11196907114770115,-0.5821552891354582,1.4593479637576254,0.7433335705026012,1.459499302726721,-1.0852176397935218,-2.7440061053802665,-1.0852749775042252,1.326569742975309,-0.6420986714741751,1.3275957060873222,0.47345802396410397,-0.19442830703050804,0.47951617808077523,2.6127276006362252
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8753222690110165,1.534330718168548,0.8858981936458185,0.1875071879821038,0.8860512083839733,1.1519390645739112,-0.8185952015788885,1.1521334021398768,0.5864703444396362,0.9823965838037493,0.5875028248438342,-0.7873755686867143,-1.4223965619600334,-0.7881626007608451,0.3135784042807105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5496037003338388,2.3371357554217917,0.6454192577924798,-1.0252049193353452,0.6455729752724987,0.9973061505377423,-0.5145829536102499,0.9961999775817874,-0.30164893380317104,-0.03291295074495342,-0.2997430269392946,0.90574382715867,-0.19442830703050804,0.9065237667432162,-0.4528046611711277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06107885795681346,-0.5821552891354582,0.10526657110651887,1.3496896241613257,0.10476898497203316,-0.08914068704105604,-0.6159203695997961,-0.08824611139038047,-0.38150176364517774,1.4900513510781006,-0.3819755692996819,-1.8320662597402495,-0.19442830703050804,-1.8289935981255445,-0.4528046611711277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3892922179834857,1.607312994282479,-2.2181299168303528,0.13697751684387677,-2.2184030860370094,1.1057500123293416,0.49879120628521223,1.1048808492434863,0.47740306465543186,-0.18520938092725883,0.4793021112117454,0.7976723763600287,0.21489444461266707,0.799771869577606,-0.4528046611711277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.1297733349654548,2.118188927079998,-0.5144291482078538,-0.16620050998548544,-0.5143808550299085,1.433089817366946,-0.4639142456154768,1.433286091873402,-0.43603540353728015,1.0839275372586197,-0.4339119118430842,-0.6793041178880724,-1.0130738103168582,-0.6814107035952348,-0.4528046611711277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1424819948067373,-0.5821552891354582,0.24585425668231725,1.6528676509906879,0.2462267691552532,0.26832241293865977,-1.3759509895213926,0.2685106629773701,-0.20621506399199208,-0.3882712878369994,-0.20452639894305613,0.47345802396410397,1.0335399478990173,0.47951617808077523,-1.2191877266229658
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.1806635481563426,1.826259822624273,-0.3645922727915424,-1.3789126173029342,-0.36421797643541276,1.4652213319718645,-2.135981609442989,1.4663628789008758,-0.9248905325700534,-1.2005189154759615,-0.9229791374601262,1.2659819964874752,-0.19442830703050804,1.2668114196771505,-1.2191877266229658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0534380151791234,-0.5821552891354582,0.4215888636520647,-1.7831499864087506,0.42141679418216454,0.9491088786303654,1.1574844102172626,0.9489474246853967,0.25926850508702276,-0.2867403343821291,0.25857265540228425,0.6535771086285066,-0.19442830703050804,0.6529880109748922,-0.4528046611711277
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5954260964611342,-0.5821552891354582,0.7453105080700206,-0.8230862347824369,0.7456815610021624,-0.6835737072320436,1.258821826206809,-0.6836282778849039,0.1716251552604299,-1.403580822385702,0.17201208449661348,1.0858629118230725,-0.19442830703050804,1.0799955996373327,-0.4528046611711277
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3155299239112519,-0.5821552891354582,-0.23510361502436,2.057105020096504,-0.23472969706769586,0.2301662393453192,1.4614966581859012,0.23070862066025746,-2.2298026299882134,-0.3882712878369994,-2.2300437581357593,0.11321985463529874,1.0335399478990173,0.1192285251468409,1.0799614697325486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5750488069292826,-0.5821552891354582,1.0116871754767953,1.753926993267142,1.0111869405460527,1.4832953089371306,-0.6159203695997961,1.4829012724146127,0.49882699461304336,-1.1497534387485264,0.5009422539381635,-0.03087541309622347,0.6242171962558422,-0.027555333455872903,0.3135784042807105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3333341877290057,-0.5821552891354582,0.16446138608580255,-0.41884886567662066,0.16461650904954916,2.3588790819211534,-0.7679264935841155,2.3594361286426606,-1.3241546817800873,0.6778037234391385,-1.3254857921714964,-0.6793041178880724,-0.19442830703050804,-0.6814107035952348,0.3135784042807105
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1424819948067373,-0.5821552891354582,0.7675085636872516,1.0465115973319634,0.7674442970303498,-1.8061684987413753,-0.10923328965206504,-1.8058764091741843,-0.24711529391106918,0.37321086307452767,-0.2478066843958915,-1.1115899210826392,3.080153706114893,-1.108418292257676,-1.2191877266229658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0763100960604697,-0.5821552891354582,-0.10006544335287017,-0.5199082079530747,-0.0998007336929316,-0.5048421572421857,0.2961163743061198,-0.5040685768786191,0.6487945043163242,1.7438787347152764,0.6480952244778042,-0.1749706808277457,-0.19442830703050804,-0.17433919205858672,-0.4528046611711277
